timestamp,source_file,page,raw_data,ai_01,ai_21,ai_91,ai_92,ai_93,ai_94,ai_95,ai_99,other
31.07.2025 19:52:28,Test_dmr.pdf,стр.84, 0104664056575019215dLdYm91EE1192r0dsndi5I7SwHlGORJJsaJP0h2cf0l+RTZ2Ov4iQXnY=,,,EE11,r0dsndi5I7SwHlGORJJsaJP0h2cf0l+RTZ2Ov4iQXnY=,,,,, 0:104664056575019215dLdYm
31.07.2025 19:52:28,Test_dmr.pdf,стр.85, 0104664056575019215pUj=-91EE1192mHzicNub+9qCJyp10LeBJ6RCh7/mNg/bMlKB9Zzmkgg=,,,EE11,mHzicNub+9qCJyp10LeBJ6RCh7/mNg/bMlKB9Zzmkgg=,,,,, 0:104664056575019215pUj=-
31.07.2025 19:52:28,Test_dmr.pdf,стр.86, 0104664056575019215g;WXP91EE11920FY+yHA5PCnQEKIK7c9En7OVrEko+K/uUMVhMTALwGg=,,,EE11,0FY+yHA5PCnQEKIK7c9En7OVrEko+K/uUMVhMTALwGg=,,,,, 0:104664056575019215g;WXP
31.07.2025 19:52:28,Test_dmr.pdf,стр.87, 01046640565750192156yRQo91EE1192WEDZlIsMUP9AuROSweL6LyNICLDLjC0F5tbr8Srzfss=,,,EE11,WEDZlIsMUP9AuROSweL6LyNICLDLjC0F5tbr8Srzfss=,,,,, 0:1046640565750192156yRQo
31.07.2025 19:52:28,Test_dmr.pdf,стр.88, 0104664056575019215c_=sx91EE11924dUnX9MHn7Vh1TDBpoBXXR+xpwU5Dg/AJ9YC5BYibrM=,,,EE11,4dUnX9MHn7Vh1TDBpoBXXR+xpwU5Dg/AJ9YC5BYibrM=,,,,, 0:104664056575019215c_=sx
31.07.2025 19:52:28,Test_dmr.pdf,стр.89," 0104664056575019215%,!kj91EE1192Vg/I+Uk1emDPggY6vcLU5wFaPYjJAStjFuGNLN3Sbdo=",,,EE11,Vg/I+Uk1emDPggY6vcLU5wFaPYjJAStjFuGNLN3Sbdo=,,,,," 0:104664056575019215%,!kj"
31.07.2025 19:52:28,Test_dmr.pdf,стр.90, 0104664056575019215<%QpA91EE1192cX7mdBSyszihU7dV3AXTxH5X7f5Yg7rWLOfGo7OfyVQ=,,,EE11,cX7mdBSyszihU7dV3AXTxH5X7f5Yg7rWLOfGo7OfyVQ=,,,,, 0:104664056575019215<%QpA
31.07.2025 19:52:28,Test_dmr.pdf,стр.91, 0104664056575019215MjOeb91EE1192WDFPt1KbfpZriRunOJbQ8/WZ0U+ZyYkMMZ6eGrvzs4Y=,,,EE11,WDFPt1KbfpZriRunOJbQ8/WZ0U+ZyYkMMZ6eGrvzs4Y=,,,,, 0:104664056575019215MjOeb
31.07.2025 19:52:28,Test_dmr.pdf,стр.92, 0104664056575019215fsbAb91EE1192+P99HEjbTtyJfXMZChJmpbHGymQcCPozO7Jr7E1//L4=,,,EE11,+P99HEjbTtyJfXMZChJmpbHGymQcCPozO7Jr7E1//L4=,,,,, 0:104664056575019215fsbAb
31.07.2025 19:52:28,Test_dmr.pdf,стр.93," 0104664056575019215Pf&*""91EE1192LyNW1mjp7iywtc52p8donmElqF6HB33TWELmQwpM4zI=",,,EE11,LyNW1mjp7iywtc52p8donmElqF6HB33TWELmQwpM4zI=,,,,," 0:104664056575019215Pf&*"""
31.07.2025 19:52:28,Test_dmr.pdf,стр.94, 0104664056575019215GpSXT91EE11922xq1YJI5xCQDatwfTvoJ/HLzj0iZTak1TCO4SlmXcgQ=,,,EE11,2xq1YJI5xCQDatwfTvoJ/HLzj0iZTak1TCO4SlmXcgQ=,,,,, 0:104664056575019215GpSXT
31.07.2025 19:52:28,Test_dmr.pdf,стр.95, 0104664056575019215*Nu=s91EE1192agBwzKu9y3m84taYIxjKgp2xKroBQQ3qziFWxFAuYtM=,,,EE11,agBwzKu9y3m84taYIxjKgp2xKroBQQ3qziFWxFAuYtM=,,,,, 0:104664056575019215*Nu=s
31.07.2025 19:52:28,Test_dmr.pdf,стр.96, 0104664056575019215h.XDg91EE1192IetQ2qC8mUbt9fcnOD6Wp1LoS6XT6nCI9FoLYcCt0Mw=,,,EE11,IetQ2qC8mUbt9fcnOD6Wp1LoS6XT6nCI9FoLYcCt0Mw=,,,,, 0:104664056575019215h.XDg
31.07.2025 19:52:28,Test_dmr.pdf,стр.97, 0104664056575019215sVU2g91EE1192b8cGZYdN0JiU4K1MEDxJfMts0R5fcmx+Qh+9nEJwQ3c=,,,EE11,b8cGZYdN0JiU4K1MEDxJfMts0R5fcmx+Qh+9nEJwQ3c=,,,,, 0:104664056575019215sVU2g
31.07.2025 19:52:28,Test_dmr.pdf,стр.98, 0104664056575019215ZjK+g91EE1192ZxGaLnzxQUutEo0fGM6XiR2uvCSxpIWty3By9ik88oM=,,,EE11,ZxGaLnzxQUutEo0fGM6XiR2uvCSxpIWty3By9ik88oM=,,,,, 0:104664056575019215ZjK+g
31.07.2025 19:52:28,Test_dmr.pdf,стр.99, 0104664056575019215mrinq91EE1192rWnmMuo9dDiNcz5KXJJPIbC3JJrM8ZuudlOV+T9MddE=,,,EE11,rWnmMuo9dDiNcz5KXJJPIbC3JJrM8ZuudlOV+T9MddE=,,,,, 0:104664056575019215mrinq
31.07.2025 19:52:28,Test_dmr.pdf,стр.100, 0104664056575019215mODWJ91EE1192IflqeIoOGlcUVKV3UBezlAycVDaoLJ7VVEZpVTTXfpw=,,,EE11,IflqeIoOGlcUVKV3UBezlAycVDaoLJ7VVEZpVTTXfpw=,,,,, 0:104664056575019215mODWJ
31.07.2025 19:52:28,Test_dmr.pdf,стр.101, 0104664056575019215PWdJL91EE1192C0iyO0+miGzcB6A6g7xlQD8ZLnQ5nV4HquenC3KsJQA=,,,EE11,C0iyO0+miGzcB6A6g7xlQD8ZLnQ5nV4HquenC3KsJQA=,,,,, 0:104664056575019215PWdJL
31.07.2025 19:52:28,Test_dmr.pdf,стр.102," 0104664056575019215""M%bV91EE1192tU8GYYZwBuLXyosenp6UhiqOCLh3ELKH1iyZMhmV8+Y=",,,EE11,tU8GYYZwBuLXyosenp6UhiqOCLh3ELKH1iyZMhmV8+Y=,,,,," 0:104664056575019215""M%bV"
31.07.2025 19:52:28,Test_dmr.pdf,стр.103, 0104664056575019215oGy9<91EE1192yvty917M4HP7AYaoV33Ougd0Dh/atPVzvJ9s0ovrgh4=,,,EE11,yvty917M4HP7AYaoV33Ougd0Dh/atPVzvJ9s0ovrgh4=,,,,, 0:104664056575019215oGy9<
31.07.2025 19:52:28,Test_dmr.pdf,стр.104, 0104664056575019215q_b?_91EE1192meIPhbg5XPTWYiLh3HZWzn9yrjujpi+K59+VtG/Lh5E=,,,EE11,meIPhbg5XPTWYiLh3HZWzn9yrjujpi+K59+VtG/Lh5E=,,,,, 0:104664056575019215q_b?_
31.07.2025 19:52:28,Test_dmr.pdf,стр.105, 0104664056575019215oW9EQ91EE1192KuaF+xGLc+VXI2sNAKvkDQAqXjeJJOsvm5C0Md9VRgY=,,,EE11,KuaF+xGLc+VXI2sNAKvkDQAqXjeJJOsvm5C0Md9VRgY=,,,,, 0:104664056575019215oW9EQ
31.07.2025 19:52:28,Test_dmr.pdf,стр.106, 01046640565750192159qIVS91EE11921QIIJEFWdn5EcieH40QtbG+l2KWwvH8egR7SYGOFcuY=,,,EE11,1QIIJEFWdn5EcieH40QtbG+l2KWwvH8egR7SYGOFcuY=,,,,, 0:1046640565750192159qIVS
31.07.2025 19:52:28,Test_dmr.pdf,стр.107, 0104664056575019215rirt991EE1192lRIYmjOzYgvSzM6pvu8jghZfrjNdBHm2W37dEt/1/l0=,,,EE11,lRIYmjOzYgvSzM6pvu8jghZfrjNdBHm2W37dEt/1/l0=,,,,, 0:104664056575019215rirt9
31.07.2025 19:52:28,Test_dmr.pdf,стр.108, 01046640565750192156nGPc91EE1192rOsOCOM1C7BsjSJYhZXd4Z1+emh+v9rp12TrpYnIoX8=,,,EE11,rOsOCOM1C7BsjSJYhZXd4Z1+emh+v9rp12TrpYnIoX8=,,,,, 0:1046640565750192156nGPc
31.07.2025 19:52:28,Test_dmr.pdf,стр.109, 0104664056575019215g-7<e91EE1192DSJ0/1hoSk3VdV+hXLoqWhmahc/w6v5KHbwTInREKcc=,,,EE11,DSJ0/1hoSk3VdV+hXLoqWhmahc/w6v5KHbwTInREKcc=,,,,, 0:104664056575019215g-7<e
31.07.2025 19:52:28,Test_dmr.pdf,стр.110, 0104664056575019215QWoDr91EE1192yEWcmNWVuzI4ZamZlFbOt0/RkHWU98BiH/7iSccSXU0=,,,EE11,yEWcmNWVuzI4ZamZlFbOt0/RkHWU98BiH/7iSccSXU0=,,,,, 0:104664056575019215QWoDr
31.07.2025 19:52:28,Test_dmr.pdf,стр.111, 0104664056575019215hPNyq91EE1192+Om02V71+8mv2hspatnp495Twm16qFMsLhv/VFBxHVg=,,,EE11,+Om02V71+8mv2hspatnp495Twm16qFMsLhv/VFBxHVg=,,,,, 0:104664056575019215hPNyq
31.07.2025 19:52:28,Test_dmr.pdf,стр.112, 0104664056575019215elgTH91EE1192l6T1YYvxCR1P5/zJATpa8tJy1Xyb313HXLbI0srmORk=,,,EE11,l6T1YYvxCR1P5/zJATpa8tJy1Xyb313HXLbI0srmORk=,,,,, 0:104664056575019215elgTH
31.07.2025 19:52:28,Test_dmr.pdf,стр.113, 0104664056575019215z9eL091EE1192X/E9DhcMv0e1bvW9zfIixzL0FDHXT/AiXwZS3CFhjQI=,,,EE11,X/E9DhcMv0e1bvW9zfIixzL0FDHXT/AiXwZS3CFhjQI=,,,,, 0:104664056575019215z9eL0
31.07.2025 19:52:28,Test_dmr.pdf,стр.114, 0104664056575019215Bxc-l91EE11923sK9bdrb2dtLqXoKh5dN9Kes/IspFfOgq+aEtVJEvg4=,,,EE11,3sK9bdrb2dtLqXoKh5dN9Kes/IspFfOgq+aEtVJEvg4=,,,,, 0:104664056575019215Bxc-l
31.07.2025 19:52:28,Test_dmr.pdf,стр.115, 0104664056575019215)fDZo91EE1192qL5Da6Bn6fDf1WVuOkZ+xPpNGO1iftgUfYvmaEKNrRI=,,,EE11,qL5Da6Bn6fDf1WVuOkZ+xPpNGO1iftgUfYvmaEKNrRI=,,,,, 0:104664056575019215)fDZo
31.07.2025 19:52:28,Test_dmr.pdf,стр.116, 0104664056575019215Ojecv91EE1192hKBbblqUILQfiBPye69PCOIY9j5tjQNwMyQEY9Qxrrc=,,,EE11,hKBbblqUILQfiBPye69PCOIY9j5tjQNwMyQEY9Qxrrc=,,,,, 0:104664056575019215Ojecv
31.07.2025 19:52:28,Test_dmr.pdf,стр.117, 0104664056575019215i8TEu91EE1192iIYBFnhgrT0wK76U21JTuvyjuxxvDQBK0Jvj9kFE2kk=,,,EE11,iIYBFnhgrT0wK76U21JTuvyjuxxvDQBK0Jvj9kFE2kk=,,,,, 0:104664056575019215i8TEu
31.07.2025 19:52:28,Test_dmr.pdf,стр.118, 0104664056575019215x='B;91EE1192gRH57nOjYM7TQBism4EySDGUig9c37Az7dRfRQZaRHw=,,,EE11,gRH57nOjYM7TQBism4EySDGUig9c37Az7dRfRQZaRHw=,,,,, 0:104664056575019215x='B;
31.07.2025 19:52:28,Test_dmr.pdf,стр.119, 0104664056575019215udApT91EE1192Pelvf/RYMxUiTVPb6Sk2F7dYBWMVhiyBsWGVRY/R12w=,,,EE11,Pelvf/RYMxUiTVPb6Sk2F7dYBWMVhiyBsWGVRY/R12w=,,,,, 0:104664056575019215udApT
31.07.2025 19:52:28,Test_dmr.pdf,стр.120, 0104664056575019215:i.F.91EE1192NUeFJZVOnyfrSpg4WWV6r7Y87Aq6hkRiEiiX62QzfyQ=,,,EE11,NUeFJZVOnyfrSpg4WWV6r7Y87Aq6hkRiEiiX62QzfyQ=,,,,, 0:104664056575019215:i.F.
31.07.2025 19:52:28,Test_dmr.pdf,стр.121, 0104664056575019215HdxTy91EE1192ui/HdRNOkoTGFrQ0D8GVQMsBOJvOkPiNU913PPXtO+Y=,,,EE11,ui/HdRNOkoTGFrQ0D8GVQMsBOJvOkPiNU913PPXtO+Y=,,,,, 0:104664056575019215HdxTy
31.07.2025 19:52:28,Test_dmr.pdf,стр.122, 0104664056575019215lYTUK91EE1192apN1ZahWpgv3D7PwKwiSDJdFXC5l3iGTSApuNTE0hN4=,,,EE11,apN1ZahWpgv3D7PwKwiSDJdFXC5l3iGTSApuNTE0hN4=,,,,, 0:104664056575019215lYTUK
31.07.2025 19:52:28,Test_dmr.pdf,стр.123, 0104664056575019215Od4LU91EE1192c6uVUp8X33tIeJgtMXpp0a3PcNzNLxAOScjCGVhoir0=,,,EE11,c6uVUp8X33tIeJgtMXpp0a3PcNzNLxAOScjCGVhoir0=,,,,, 0:104664056575019215Od4LU
31.07.2025 19:52:28,Test_dmr.pdf,стр.124, 0104664056575019215C6GPj91EE11929llIqFEHGaFfHdQ7bpOjwUL/0eJX9yZxTGzcMP94ya4=,,,EE11,9llIqFEHGaFfHdQ7bpOjwUL/0eJX9yZxTGzcMP94ya4=,,,,, 0:104664056575019215C6GPj
31.07.2025 19:52:28,Test_dmr.pdf,стр.125, 0104664056575019215uSHst91EE1192OTbH827UhlC6DpP1mTLNT802pYIpvou93fKNpKvCmY0=,,,EE11,OTbH827UhlC6DpP1mTLNT802pYIpvou93fKNpKvCmY0=,,,,, 0:104664056575019215uSHst
31.07.2025 19:52:28,Test_dmr.pdf,стр.126, 0104664056575019215yMi+W91EE119256m8Z5Lj6H1AlgdTiJdg/Ynqf2kGDXgBn0pfK3pnMe4=,,,EE11,56m8Z5Lj6H1AlgdTiJdg/Ynqf2kGDXgBn0pfK3pnMe4=,,,,, 0:104664056575019215yMi+W
31.07.2025 19:52:28,Test_dmr.pdf,стр.127, 0104664056575019215YRY0c91EE1192D2lhAmOtStFsbWergOcTZZopDlp3p0TZDJNdp+5+pls=,,,EE11,D2lhAmOtStFsbWergOcTZZopDlp3p0TZDJNdp+5+pls=,,,,, 0:104664056575019215YRY0c
31.07.2025 19:52:28,Test_dmr.pdf,стр.128, 0104664056575019215YV_bm91EE1192QxuPOtz6VS1bpm8BVhkFmcJyclFxuT6WCTrY0G+fNV4=,,,EE11,QxuPOtz6VS1bpm8BVhkFmcJyclFxuT6WCTrY0G+fNV4=,,,,, 0:104664056575019215YV_bm
31.07.2025 19:52:28,Test_dmr.pdf,стр.129, 0104664056575019215PTTtB91EE1192TBRzQuZPkTkIUPZPzmXT49jnOrpSrjpLURlA2+GW5wQ=,,,EE11,TBRzQuZPkTkIUPZPzmXT49jnOrpSrjpLURlA2+GW5wQ=,,,,, 0:104664056575019215PTTtB
31.07.2025 19:52:28,Test_dmr.pdf,стр.130, 0104664056575019215PFB'491EE1192uc2dc+ygkkPPHQXPn5IacZtySy4w+RgeNGkS1I6T9Hg=,,,EE11,uc2dc+ygkkPPHQXPn5IacZtySy4w+RgeNGkS1I6T9Hg=,,,,, 0:104664056575019215PFB'4
31.07.2025 19:52:28,Test_dmr.pdf,стр.131, 0104664056575019215MVKsF91EE1192eMwAl0ezjsaqTcAStXjG/bsz5FJ4TOqZEIKT9+Qimcw=,,,EE11,eMwAl0ezjsaqTcAStXjG/bsz5FJ4TOqZEIKT9+Qimcw=,,,,, 0:104664056575019215MVKsF
31.07.2025 19:52:28,Test_dmr.pdf,стр.132, 0104664056575019215dJf*(91EE11922sC/3SdIbt+qudJXYetinarI6zDvwA+bvQckDY6s8u8=,,,EE11,2sC/3SdIbt+qudJXYetinarI6zDvwA+bvQckDY6s8u8=,,,,, 0:104664056575019215dJf*(
31.07.2025 19:52:28,Test_dmr.pdf,стр.133, 0104664056575019215Pd!Jc91EE11922dduDPOM4V8+q72ctjQGPzxklVbVf9b7XNWwdQXq0AM=,,,EE11,2dduDPOM4V8+q72ctjQGPzxklVbVf9b7XNWwdQXq0AM=,,,,, 0:104664056575019215Pd!Jc
31.07.2025 19:52:28,Test_dmr.pdf,стр.134, 0104664056575019215csifV91EE1192tSAOe8Py9HaacNSI8HQ7gBFtA7+jZ91vh05omy6PifQ=,,,EE11,tSAOe8Py9HaacNSI8HQ7gBFtA7+jZ91vh05omy6PifQ=,,,,, 0:104664056575019215csifV
31.07.2025 19:52:28,Test_dmr.pdf,стр.135, 0104664056575019215CdMTY91EE1192wyHebBSd3N8+ttupH4nQl60TC33PqtqqJ4dhFkRYUiw=,,,EE11,wyHebBSd3N8+ttupH4nQl60TC33PqtqqJ4dhFkRYUiw=,,,,, 0:104664056575019215CdMTY
31.07.2025 19:52:28,Test_dmr.pdf,стр.136, 0104664056575019215pRG-u91EE1192wVyvmXxRiXu1K8A/pCliiICH2mk5h5mc3bOeCY4VUYA=,,,EE11,wVyvmXxRiXu1K8A/pCliiICH2mk5h5mc3bOeCY4VUYA=,,,,, 0:104664056575019215pRG-u
31.07.2025 19:52:28,Test_dmr.pdf,стр.137, 0104664056575019215H7jVd91EE11921YI6B0rntdwCw/rvnY936qq/uRqXUHCPk3ZuWDqe5Dc=,,,EE11,1YI6B0rntdwCw/rvnY936qq/uRqXUHCPk3ZuWDqe5Dc=,,,,, 0:104664056575019215H7jVd
31.07.2025 19:52:28,Test_dmr.pdf,стр.138, 0104664056575019215Ho&dt91EE1192XaC8ESUDtk82GCGehFuy8cE8siRvbacCFCYzK82ytJk=,,,EE11,XaC8ESUDtk82GCGehFuy8cE8siRvbacCFCYzK82ytJk=,,,,, 0:104664056575019215Ho&dt
31.07.2025 19:52:28,Test_dmr.pdf,стр.139, 0104664056575019215qUf?T91EE1192mPBEg05psoyPL/c5Y6GQOZLu+hj9qUoqNG5EKAuNBDU=,,,EE11,mPBEg05psoyPL/c5Y6GQOZLu+hj9qUoqNG5EKAuNBDU=,,,,, 0:104664056575019215qUf?T
31.07.2025 19:52:28,Test_dmr.pdf,стр.140, 0104664056575019215=h(FM91EE1192nCcrqn1RfWtaxvPjk4TA4Fp1uMqjhB1cuWgKMAEnkWY=,,,EE11,nCcrqn1RfWtaxvPjk4TA4Fp1uMqjhB1cuWgKMAEnkWY=,,,,, 0:104664056575019215=h(FM
31.07.2025 19:52:28,Test_dmr.pdf,стр.141, 0104664056575019215WdoHY91EE1192bPCTMX9rzMbwX9GK08JIkiBkNnCN/+PchwMRGbLAWPE=,,,EE11,bPCTMX9rzMbwX9GK08JIkiBkNnCN/+PchwMRGbLAWPE=,,,,, 0:104664056575019215WdoHY
31.07.2025 19:52:28,Test_dmr.pdf,стр.142, 0104664056575019215atghR91EE1192ZtbWF8TRh+jd/J0sK5XCs2v38cdNfnIwK3MKyNHCa68=,,,EE11,ZtbWF8TRh+jd/J0sK5XCs2v38cdNfnIwK3MKyNHCa68=,,,,, 0:104664056575019215atghR
31.07.2025 19:52:28,Test_dmr.pdf,стр.143, 0104664056575019215xx=Is91EE1192bBXBJQRdBG+zKqPz+azoOB3TKoZgIQ4lVXvas1PpBpg=,,,EE11,bBXBJQRdBG+zKqPz+azoOB3TKoZgIQ4lVXvas1PpBpg=,,,,, 0:104664056575019215xx=Is
31.07.2025 19:52:28,Test_dmr.pdf,стр.144, 0104664056575019215BG'*N91EE1192EbMTSJIfXtN5tJb1vQKHJSpUjt8t0CMfs6IigByIgfU=,,,EE11,EbMTSJIfXtN5tJb1vQKHJSpUjt8t0CMfs6IigByIgfU=,,,,, 0:104664056575019215BG'*N
31.07.2025 19:52:28,Test_dmr.pdf,стр.145, 0104664056575019215nb7zp91EE1192rnnlFrEPfyPbAlLDVtC/TtUAf0+ePaE5BJX/gkFGaJs=,,,EE11,rnnlFrEPfyPbAlLDVtC/TtUAf0+ePaE5BJX/gkFGaJs=,,,,, 0:104664056575019215nb7zp
31.07.2025 19:52:28,Test_dmr.pdf,стр.146, 0104664056575019215q!7S_91EE1192DNAYKiXk58/QRkUg441F3LbzLFveR/w24joeYB+C9Mg=,,,EE11,DNAYKiXk58/QRkUg441F3LbzLFveR/w24joeYB+C9Mg=,,,,, 0:104664056575019215q!7S_
31.07.2025 19:52:28,Test_dmr.pdf,стр.147, 0104664056575019215pFy?Q91EE11927otDqlv+qa/ucj9qxEtcMXaRC9kYaNkLZgo7nhdo68w=,,,EE11,7otDqlv+qa/ucj9qxEtcMXaRC9kYaNkLZgo7nhdo68w=,,,,, 0:104664056575019215pFy?Q
31.07.2025 19:52:28,Test_dmr.pdf,стр.148, 01046640565750192150WBnk91EE1192VcWngPVBaekSbOhlVBSPJesIDQ02wlzs9K3yfN4HTo4=,,,EE11,VcWngPVBaekSbOhlVBSPJesIDQ02wlzs9K3yfN4HTo4=,,,,, 0:1046640565750192150WBnk
31.07.2025 19:52:28,Test_dmr.pdf,стр.149, 0104664056575019215BuSNn91EE1192D346EC7LlwNPythBVrHWDT2c3Ezz5Y8IzWgLzNQ7zFE=,,,EE11,D346EC7LlwNPythBVrHWDT2c3Ezz5Y8IzWgLzNQ7zFE=,,,,, 0:104664056575019215BuSNn
31.07.2025 19:52:28,Test_dmr.pdf,стр.150, 0104664056575019215Ijs3F91EE11920SPLqkS+4ojvz9Ww7w+J33vtXUAaLnQMObimjLByKZc=,,,EE11,0SPLqkS+4ojvz9Ww7w+J33vtXUAaLnQMObimjLByKZc=,,,,, 0:104664056575019215Ijs3F
31.07.2025 19:52:28,Test_dmr.pdf,стр.151, 0104664056575019215QNFPY91EE1192zxjjQ0wsNnd4DDUwtWxWWt2oamAofGC620meE2/8f88=,,,EE11,zxjjQ0wsNnd4DDUwtWxWWt2oamAofGC620meE2/8f88=,,,,, 0:104664056575019215QNFPY
31.07.2025 19:52:28,Test_dmr.pdf,стр.152, 0104664056575019215'6I)391EE1192q1w/0D+U/SYkcAINN6rrcoDHFgvjSJAaDfoa5UjZoa4=,,,EE11,q1w/0D+U/SYkcAINN6rrcoDHFgvjSJAaDfoa5UjZoa4=,,,,, 0:104664056575019215'6I)3
31.07.2025 19:52:28,Test_dmr.pdf,стр.153," 0104664056575019215&14d,91EE1192ImemL8ckyRtaca99+kYmBqR/JWsx/Ne54J0QIwE1nak=",,,EE11,ImemL8ckyRtaca99+kYmBqR/JWsx/Ne54J0QIwE1nak=,,,,," 0:104664056575019215&14d,"
31.07.2025 19:52:28,Test_dmr.pdf,стр.154, 0104664056575019215PIhic91EE1192VwYD7H5Q7w9m/GOQKp4oVChJEpUGxXEMvodSz+A+A3w=,,,EE11,VwYD7H5Q7w9m/GOQKp4oVChJEpUGxXEMvodSz+A+A3w=,,,,, 0:104664056575019215PIhic
31.07.2025 19:52:28,Test_dmr.pdf,стр.155, 0104664056575019215c(nrp91EE1192dQes9zT5e2l//xNvjmcCHVLDTEyu47dXujdEY1IBeNg=,,,EE11,dQes9zT5e2l//xNvjmcCHVLDTEyu47dXujdEY1IBeNg=,,,,, 0:104664056575019215c(nrp
31.07.2025 19:52:28,Test_dmr.pdf,стр.156, 0104664056575019215KU/ZG91EE1192lZrQ864TEwO5qwPWi5SCHnZ5AGbagYTCNgj5t6cr0s4=,,,EE11,lZrQ864TEwO5qwPWi5SCHnZ5AGbagYTCNgj5t6cr0s4=,,,,, 0:104664056575019215KU/ZG
31.07.2025 19:52:28,Test_dmr.pdf,стр.157, 0104664056575019215YFMml91EE1192LnAhvMgzXgbUR602betKQi5TxEcOo95EWJnAzZQaz7w=,,,EE11,LnAhvMgzXgbUR602betKQi5TxEcOo95EWJnAzZQaz7w=,,,,, 0:104664056575019215YFMml
31.07.2025 19:52:28,Test_dmr.pdf,стр.158," 0104664056575019215L,I7B91EE1192Q8gesVprmIhj6FnelpLo92vvJa3rI2f9xkkC8gfz4HY=",,,EE11,Q8gesVprmIhj6FnelpLo92vvJa3rI2f9xkkC8gfz4HY=,,,,," 0:104664056575019215L,I7B"
31.07.2025 19:52:28,Test_dmr.pdf,стр.159, 0104664056575019215usCaH91EE1192TukL9x2Hw/h3uK0Sq1r0WyDl9SCDQP5dq3RaR8JCO+U=,,,EE11,TukL9x2Hw/h3uK0Sq1r0WyDl9SCDQP5dq3RaR8JCO+U=,,,,, 0:104664056575019215usCaH
31.07.2025 19:52:28,Test_dmr.pdf,стр.160, 01046640565750192153l&=v91EE1192b8Hx36T604AvVWt3now+qawvzm1vHMQVINcfHpTLAW8=,,,EE11,b8Hx36T604AvVWt3now+qawvzm1vHMQVINcfHpTLAW8=,,,,, 0:1046640565750192153l&=v
31.07.2025 19:52:28,Test_dmr.pdf,стр.161, 01046640565750192158aIvQ91EE1192YZV1ZnNndpljNGJfzKROzU3MZljQYpGG3wZMpcApVpQ=,,,EE11,YZV1ZnNndpljNGJfzKROzU3MZljQYpGG3wZMpcApVpQ=,,,,, 0:1046640565750192158aIvQ
31.07.2025 19:52:28,Test_dmr.pdf,стр.162, 0104664056575019215TOada91EE1192lqwfk27bEzztATWhgiNAHG6CAtD7EyQBeWuGX11fBHk=,,,EE11,lqwfk27bEzztATWhgiNAHG6CAtD7EyQBeWuGX11fBHk=,,,,, 0:104664056575019215TOada
31.07.2025 19:52:28,Test_dmr.pdf,стр.163, 0104664056575019215mMR<P91EE11925b6jJjBe7+H8UtrPvE7HkeYLRhP7vB+exV6ADbp0P6k=,,,EE11,5b6jJjBe7+H8UtrPvE7HkeYLRhP7vB+exV6ADbp0P6k=,,,,, 0:104664056575019215mMR<P
31.07.2025 19:52:28,Test_dmr.pdf,стр.164, 0104664056575019215rf3A*91EE1192scj1g1qoTyeX/OiUho+2dLIt0UOEG/0qbD0nYxu0Wcs=,,,EE11,scj1g1qoTyeX/OiUho+2dLIt0UOEG/0qbD0nYxu0Wcs=,,,,, 0:104664056575019215rf3A*
31.07.2025 19:52:28,Test_dmr.pdf,стр.165, 0104664056575019215tasOD91EE1192bljttWsJTf3NJopDtS3A/PolYx7LhIfBr24qaK5+X8Q=,,,EE11,bljttWsJTf3NJopDtS3A/PolYx7LhIfBr24qaK5+X8Q=,,,,, 0:104664056575019215tasOD
31.07.2025 19:52:28,Test_dmr.pdf,стр.166, 0104664056575019215/aKgX91EE1192up6oSTjmWTfx1UBg1uempFwlE73CtU0/ptdygAA/YQE=,,,EE11,up6oSTjmWTfx1UBg1uempFwlE73CtU0/ptdygAA/YQE=,,,,, 0:104664056575019215/aKgX
31.07.2025 19:52:28,Test_dmr.pdf,стр.167, 0104664056575019215nNIXB91EE1192/myphq0s9DC/BqRM1u4KrB4Rs76BGaj9qaYYEh2bUk8=,,,EE11,/myphq0s9DC/BqRM1u4KrB4Rs76BGaj9qaYYEh2bUk8=,,,,, 0:104664056575019215nNIXB
31.07.2025 19:52:28,Test_dmr.pdf,стр.168, 0104664056575019215Y3Qc=91EE11929Vo7LRoORVPJU9gKxnWgIfRHQ45QRXMJK04nGrmDQJg=,,,EE11,9Vo7LRoORVPJU9gKxnWgIfRHQ45QRXMJK04nGrmDQJg=,,,,, 0:104664056575019215Y3Qc=
31.07.2025 19:52:28,Test_dmr.pdf,стр.169, 0104664056575019215Ngi/E91EE11927cUTpyo238Xj7WCNmU1ppcuh7SAx45wV0W/OCDU5HWI=,,,EE11,7cUTpyo238Xj7WCNmU1ppcuh7SAx45wV0W/OCDU5HWI=,,,,, 0:104664056575019215Ngi/E
31.07.2025 19:52:28,Test_dmr.pdf,стр.170, 0104664056575019215J)/yU91EE1192/64Imo+d3V2ajmOQTWxkAFKiaif7spISTeNY9wDjDPc=,,,EE11,/64Imo+d3V2ajmOQTWxkAFKiaif7spISTeNY9wDjDPc=,,,,, 0:104664056575019215J)/yU
31.07.2025 19:52:28,Test_dmr.pdf,стр.171, 0104664056575019215DQO7v91EE119285RmKgue3XhtxQTimlV6CZs0f/dFaAk2tHRY3ydJf1A=,,,EE11,85RmKgue3XhtxQTimlV6CZs0f/dFaAk2tHRY3ydJf1A=,,,,, 0:104664056575019215DQO7v
